Timestamp,Potencia Real (kW),Potencia Reactiva (kVAR),Potencia Aparente (kVA),Tensión (V),Corriente (A),Frecuencia (Hz),Factor de Potencia,THD Corriente (%),THD Voltaje (%),Temperatura Interna (°C)
2025-03-01 00:00:00,36.57640069564311,31.981234844499234,77.38509084025122,216.8163899355969,4.929561380270548,49.62541215857422,0.953930121317242,4.458867839379996,1.8548788368350886,33.194653245376024
2025-03-01 01:00:00,56.63056665032677,35.94309676266298,66.62832425024922,221.8704658241553,3.6314465796831428,50.24050493504646,0.9365004838007828,2.0496065355481514,2.335398412007898,34.20896189379356
2025-03-01 02:00:00,64.48671994377051,25.76682820942286,76.4471760759628,214.4877581016407,4.048046071954911,49.908556638988486,0.9315011433360453,2.382960731237671,2.214515574887145,32.235587795847366
2025-03-01 03:00:00,78.26463891610598,29.767627049840847,81.62933191375022,221.66088861713965,3.079988331486904,49.53467448709638,0.941562634441217,3.643150190768868,1.3584164811941601,35.27142651328884
2025-03-01 04:00:00,77.73971426790916,20.0878424401157,98.08675628002624,217.6103023372462,3.8691085350830647,50.15128392071789,0.9494338102050857,3.548832105201586,1.988216254828859,36.990994191430545
2025-03-01 05:00:00,51.65459844831137,38.368235306454395,73.28307299013156,213.72704980679782,4.47809969009564,49.63536543648459,0.9524888185365677,4.222699139322854,1.63472451002075,39.89477944460849
2025-03-01 06:00:00,47.43190581338142,31.242622678324388,68.11858274366283,218.60188168171058,6.424356336366883,49.94026675421311,0.9371588612776002,3.5947897405982068,2.061883719855224,33.456120823132764
2025-03-01 07:00:00,55.09667390211603,23.755670076933804,83.5296473606678,221.2509516336608,4.1907229768938405,50.165011888819926,0.9625630946425823,1.3747334614374889,1.947034330351297,32.13085467875124
2025-03-01 08:00:00,35.85051298034439,25.73773663289988,62.458006960630826,216.465114052284,6.33013248206335,50.212453489505066,0.9508849521355905,3.2435049156367683,2.890046141376047,41.35414812223493
2025-03-01 09:00:00,50.94289765515683,27.57287779792425,64.71236719772479,218.65722262357633,4.073008447903735,50.15934160880534,0.9589774221411818,2.4117273983252003,1.9068112222468463,43.3449190000765
2025-03-01 10:00:00,61.02223919642657,30.443903488007322,91.20008321637228,215.62850144915933,3.2408891558133854,49.983006367468576,0.9353205498998024,3.465390281128844,1.2010441156353298,38.143181385535414
2025-03-01 11:00:00,64.51989524426871,30.59203738526397,89.6401413594815,214.4020091212206,2.6555602810578955,49.661049294231006,0.9533483168170699,4.202898058703271,2.329248259741542,35.397018193325714
2025-03-01 12:00:00,50.39111662045914,23.548773063839157,76.86878163405306,230.22039339520316,4.414256168962346,50.28727172270884,0.9542309009264578,2.53796389137617,2.0359552889681374,32.9386695916229
2025-03-01 13:00:00,50.63308977431358,29.206495855859043,81.91487417080897,227.57003310799837,4.387694513338434,49.83364710444938,0.954444584859869,3.7009094185637377,1.4508062445800736,31.667116015971793
2025-03-01 14:00:00,71.32508830919478,27.413307799335893,80.79683996297649,217.7509120815573,5.7564809116810025,49.80365649088897,0.9569390896007922,3.9451892112913702,1.0973014542597403,34.37279916199249
2025-03-01 15:00:00,59.024514260786816,25.034547849796393,86.74330005675469,224.92656025258998,5.155080766458986,50.229324592242264,0.942724170069419,2.739610606096642,1.590390925614487,30.337728872969443
2025-03-01 16:00:00,63.91956177727274,31.632483698828803,58.03675429339408,221.94823670523576,5.478540233767525,49.92325689903076,0.955275385228873,3.3052702085120726,2.5300475394123443,33.79453041100131
2025-03-01 17:00:00,54.49960133218687,30.98659995594382,62.97714697681489,224.32128238100427,4.782547587003186,50.198934719506255,0.9471587404695699,3.508909784855785,1.910000487103611,37.474908022253544
2025-03-01 18:00:00,61.09202418171205,33.07641367742805,51.28507293291611,221.04791546659837,5.5153580062034315,50.1809840050787,0.9557169600557469,2.2069753342004397,1.6995453052388438,33.660623022573674
2025-03-01 19:00:00,54.54116834864579,30.158699644237895,62.81261524664577,216.4460615730078,4.194537657534164,49.750117473243435,0.9483328399398707,2.5639659943859154,3.0199708473094025,36.2565678520509
2025-03-01 20:00:00,52.09033924561557,34.53489418843704,57.69094508542517,224.30696098198763,4.2575409204447725,50.079789007241175,0.9372243404065186,2.732352361564797,1.1993246099997834,31.948509254576827
2025-03-01 21:00:00,52.36995868595889,37.000016004706296,66.98774257705996,210.68138970702466,4.350163986527366,49.95828693924609,0.9527155017518111,3.098628033049204,1.3130797207847498,37.65793104515733
